Key,Course Code,Course Name,Year,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,Appropriateness Of Assessment Tools,Course Suggestions,Like,Dislike,Hosting Tools,Lecture Rating,Text Book Availability
64e4e668031ce84c3e08d520,18CS610,Complier,2022-23 EVEN,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Tutorials,Nothing,good,good,available
64e4e668031ce84c3e08d537,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,..,Problem Solving,More advance content required,excellent,excellent,available
64e4e668031ce84c3e08d53e,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,We weren't aware of some concepts which wasn't taught due to short period,Problem Solving,Not all concepts were taught due to lack of time,good,good,moreCopiesRequired
64e4e668031ce84c3e08d544,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Teaching was really good,Problem Solving,Nope,excellent,excellent,available
64e4e668031ce84c3e08d549,18CS610,Complier,2022-23 EVEN,5,4,4,5,3,3,NA,NA,notAppropriate,Nothing,Problem Solving,Nothing,average,average,notAvailable
64e4e668031ce84c3e08d54c,18CS610,Complier,2022-23 EVEN,4,5,5,5,5,5,NA,NA,appropriate,-,Problem Solving,-,excellent,excellent,available
64e4e668031ce84c3e08d55c,18CS610,Complier,2022-23 EVEN,5,5,5,4,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,notAvailable
64e4e668031ce84c3e08d55d,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d55f,18CS610,Complier,2022-23 EVEN,3,3,3,4,4,3,NA,NA,appropriate,No,Problem Solving,So many topics is little bit tough to me,excellent,excellent,available
64e4e668031ce84c3e08d570,18CS610,Complier,2022-23 EVEN,3,3,3,3,3,3,NA,NA,notAppropriate,Nothing,Problem Solving,Not proper lecture were given,average,good,notAvailable
64e4e668031ce84c3e08d56f,18CS610,Complier,2022-23 EVEN,5,4,4,3,3,2,NA,NA,appropriate,"The subject is vague and vast, I would suggest to pick another textbook for teaching reference part which are quite short ",Problem Solving,I am not much into the software part i.e.coding side. So the contents of the syllabus which involved software stuffs were quite difficult for me,good,good,available
64e4e668031ce84c3e08d51c,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,NA,Tutorials,NA,excellent,excellent,available
64e4e668031ce84c3e08d525,18CS610,Complier,2022-23 EVEN,4,4,4,4,4,4,NA,NA,appropriate,None,Tutorials,None,good,good,moreCopiesRequired
64e4e668031ce84c3e08d52b,18CS610,Complier,2022-23 EVEN,4,4,4,4,5,5,NA,NA,appropriate,No,Problem Solving,Nothing,good,excellent,available
64e4e668031ce84c3e08d531,18CS610,Complier,2022-23 EVEN,4,5,5,5,4,5,NA,NA,changesRequired,Nope,Problem Solving,Nope,good,good,moreCopiesRequired
64e4e668031ce84c3e08d532,18CS610,Complier,2022-23 EVEN,4,5,4,3,4,3,NA,NA,changesRequired,"At the beginning of the course ,the course outcomes must be provided",Problem Solving,VAST,good,good,available
64e4e668031ce84c3e08d534,18CS610,Complier,2022-23 EVEN,3,2,3,4,5,2,NA,NA,changesRequired,The classes could have been more engaging rather than being just based on the construct of the flow of syllabus,Problem Solving,DIFFICULTY,average,average,available
64e4e668031ce84c3e08d545,18CS610,Complier,2022-23 EVEN,5,4,3,4,3,5,NA,NA,changesRequired,,Problem Solving,The complexity of almost all the topics,average,good,moreCopiesRequired
64e4e668031ce84c3e08d54b,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Good,Problem Solving,More advance content required,excellent,excellent,available
64e4e668031ce84c3e08d550,18CS610,Complier,2022-23 EVEN,5,4,3,2,1,NA,NA,NA,appropriate,_,Problem Solving,-,good,good,available
64e4e668031ce84c3e08d551,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e4e668031ce84c3e08d555,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d559,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d567,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Concepts were okay. But not enough time to try all the book back numericals,Problem Solving,Lots of concepts,good,good,available
64e4e668031ce84c3e08d56d,18CS610,Complier,2022-23 EVEN,5,4,4,5,4,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e4e668031ce84c3e08d6f4,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e4e668031ce84c3e08d6f5,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e4e668031ce84c3e08d6f6,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e4e668031ce84c3e08d6fc,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d529,18CS610,Complier,2022-23 EVEN,3,2,2,1,4,1,NA,NA,appropriate,Nill,Tutorials,Over course outcomes,good,good,available
64e4e668031ce84c3e08d530,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d53d,18CS610,Complier,2022-23 EVEN,3,3,3,4,4,4,NA,NA,changesRequired,NA,Problem Solving,Portions are not fully taught,good,good,moreCopiesRequired
64e4e668031ce84c3e08d54e,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,excellent,excellent,available
64e4e668031ce84c3e08d552,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Not enough time to workout the sums,Problem Solving,Lots of concepts,good,good,available
64e4e668031ce84c3e08d553,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d554,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d557,18CS610,Complier,2022-23 EVEN,3,2,1,1,1,1,NA,NA,changesRequired,Nothing to say everything is fine,Problem Solving,vast,average,average,available
64e4e668031ce84c3e08d55e,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Teaching was really good and excellent.,Problem Solving,Nothing,excellent,excellent,available
64e4e668031ce84c3e08d566,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,excellent,excellent,available
64e4e668031ce84c3e08d569,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,Minimum time to cover the entire syllabus,excellent,excellent,notAvailable
64e4e668031ce84c3e08d56a,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d56c,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,changesRequired,Perfect,Problem Solving,-,excellent,excellent,available
64e4e668031ce84c3e08d573,18CS610,Complier,2022-23 EVEN,4,4,4,4,4,4,NA,NA,appropriate,-,Problem Solving,-,good,good,moreCopiesRequired
64e4e668031ce84c3e08d575,18CS610,Complier,2022-23 EVEN,2,3,3,2,3,4,NA,NA,notAppropriate,Need to deliver the content properly,Problem Solving,-,average,average,available
64e4e668031ce84c3e08d576,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Questions were too tough during practical exams,good,excellent,moreCopiesRequired
64e4e668031ce84c3e08d562,18CS610,Complier,2022-23 EVEN,3,5,5,4,5,4,NA,NA,appropriate,Nope it is super nice,Problem Solving,Physics concept in electronic part,average,excellent,moreCopiesRequired
64e5083c2e50abe298a9f3a5,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f3a9,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Good enough,good understanding,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f3bf,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Strategies has been clearly understood,No,excellent,good,moreCopiesRequired
64e5083c2e50abe298a9f3c0,20CS330,Object Oriented Programming,2022-23,4,3,4,3,4,3,NA,NA,changesRequired,No,Problem Solving,More time consuming,average,average,notAvailable
64e5083c2e50abe298a9f3d1,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Good,Strategies has been clearly understood,More advance content required,good,excellent,available
64e5083c2e50abe298a9f560,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,Enterprise method has been understood,-,good,good,moreCopiesRequired
64e5083c2e50abe298a9f563,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Not enough time to workout the sums,Problem Solving,good,good,good,available
64e5083c2e50abe298a9f56a,20CS330,Object Oriented Programming,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,available
64e5083c2e50abe298a9f56c,20CS330,Object Oriented Programming,2022-23,5,5,5,4,5,5,NA,NA,appropriate,No,Problem Solving,good,excellent,excellent,notAvailable
64e5083c2e50abe298a9f571,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,It would be applicable to reduce the CO based on time availability,Problem Solving,good,good,good,available
64e5083c2e50abe298a9f57b,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,available
64e5083c2e50abe298a9f588,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Teaching was good,Problem Solving,Nothing,good,excellent,available
64e5083c2e50abe298a9f58e,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Nothing,good understanding,The boundary is vast,excellent,good,available
64e5083c2e50abe298a9f3ad,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3b6,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,excellent,available
64e5083c2e50abe298a9f3c4,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,We weren't aware of some concepts which wasn't taught due to short period,Strategies has been clearly understood,Not all concepts were taught due to lack of time,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3c6,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,good understanding,good,good,good,available
64e5083c2e50abe298a9f3c7,20CS330,Object Oriented Programming,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,No,Problem Solving,The past Cos were not covered fully,good,good,available
64e5083c2e50abe298a9f3c8,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f3ce,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Perfect,Enterprise method has been understood,No,excellent,good,available
64e5083c2e50abe298a9f566,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,excellent,good,available
64e5083c2e50abe298a9f579,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Enterprise method has been understood,Minimum time to cover the entire syllabus,excellent,excellent,notAvailable
64e5083c2e50abe298a9f57d,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Perfect,Enterprise method has been understood,-,excellent,excellent,available
64e5083c2e50abe298a9f58a,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f597,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Good,good understanding,Nothing to specify,good,excellent,available
64e5083c2e50abe298a9f3ac,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,No,good understanding,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3c3,20CS330,Object Oriented Programming,2022-23,3,3,3,4,4,4,NA,NA,changesRequired,NA,Problem Solving,nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3cd,20CS330,Object Oriented Programming,2022-23,4,5,5,5,5,5,NA,NA,changesRequired,Nothing,Problem Solving,good,good,good,available
64e5083c2e50abe298a9f55e,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nothing,Problem Solving,good,excellent,good,notAvailable
64e5083c2e50abe298a9f565,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Lab progrmas are very useful,Nothing,good,good,available
64e5083c2e50abe298a9f569,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,good understanding,Nothing,good,good,available
64e5083c2e50abe298a9f581,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,Problem Solving,No,excellent,good,moreCopiesRequired
64e5083c2e50abe298a9f591,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Problem Solving,The boundary is vast,good,good,moreCopiesRequired
64e5083c2e50abe298a9f568,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing to say everything is fine,Lab progrmas are very useful,Studying various complex concepts which are actually very shallow for application with our domain,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f3a2,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,NA,good understanding,vague,excellent,excellent,available
64e5083c2e50abe298a9f3a4,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3a8,20CS330,Object Oriented Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,None,Strategies has been clearly understood,None,good,good,available
64e5083c2e50abe298a9f3a6,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Logical thinking improved,Nothing,good,good,available
64e5083c2e50abe298a9f3b2,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Teaching was very good and especially the project presentation which we were doing throughout the semester as 4 different reviews. That was a very good experience. Our presentation skill improved a lot for each presentation. So I will definitely recommend to retain this concept of doing presentation for juniors too.,good understanding,Nothing,excellent,excellent,notAvailable
64e5083c2e50abe298a9f3b5,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Good enough,Enterprise method has been understood,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f3b8,20CS330,Object Oriented Programming,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,"At the beginning of the course ,the course outcomes must be provided",Problem Solving,Not proper scheduling of course outcomes,good,good,available
64e5083c2e50abe298a9f3bc,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Better,Problem Solving,No,excellent,good,available
64e5083c2e50abe298a9f3be,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,excellent,good,available
64e5083c2e50abe298a9f3ca,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Teaching was really good,Problem Solving,Nope,excellent,good,available
64e5083c2e50abe298a9f3d0,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,changesRequired,Nothing,good understanding,-,good,good,available
64e5083c2e50abe298a9f56d,20CS330,Object Oriented Programming,2022-23,5,5,5,4,5,5,NA,NA,appropriate,No,Enterprise method has been understood,No,excellent,excellent,notAvailable
64e5083c2e50abe298a9f574,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Focus on teach how to get job done in a successful way rather taking concern about mistakes would be done,Problem Solving,Getting marks is a bit difficult,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f570,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,Problem Solving,So many topics is little bit tough to me,good,good,moreCopiesRequired
64e5083c2e50abe298a9f57a,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,Minimum time to cover the entire syllabus,good,excellent,notAvailable
64e5083c2e50abe298a9f57c,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No more suggestions,Problem Solving,good,good,average,notAvailable
64e5083c2e50abe298a9f585,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Perfect,Problem Solving,No,excellent,good,available
64e5083c2e50abe298a9f58b,20CS330,Object Oriented Programming,2022-23,3,4,2,3,2,3,NA,NA,notAppropriate,Nothing,Problem Solving,-,good,average,available
64e5083c2e50abe298a9f589,20CS330,Object Oriented Programming,2022-23,5,5,4,4,4,4,NA,NA,appropriate,Nothing,Enterprise method has been understood,-,excellent,excellent,available
64e5083c2e50abe298a9f594,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Enterprise method has been understood,The boundary is vast,excellent,excellent,moreCopiesRequired
64e5083c2e50abe298a9f586,20CS330,Object Oriented Programming,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,Enterprise method has been understood,No,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3a3,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,good programming structure,Nothing,good,good,available
64e5083c2e50abe298a9f3af,20CS330,Object Oriented Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Nill,Problem Solving,Over course outcomes,good,good,available
64e5083c2e50abe298a9f3b3,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Teaching was very good and especially the project presentation which we were doing throughout the semester as 4 different reviews. That was a very good experience. Our presentation skill improved a lot for each presentation. So I will definitely recommend to retain this concept of doing presentation for juniors too.,Problem Solving,Nothing,excellent,excellent,notAvailable
64e5083c2e50abe298a9f3ba,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,The classes could have been more engaging rather than being just based on the construct of the flow of syllabus,Problem Solving,Nothing,average,good,available
64e5083c2e50abe298a9f3c2,20CS330,Object Oriented Programming,2022-23,3,1,4,1,2,1,NA,NA,appropriate,No,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f3c9,20CS330,Object Oriented Programming,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,No proper followance of course outcomes,Problem Solving,good,average,good,notAvailable
64e5083c2e50abe298a9f3cf,20CS330,Object Oriented Programming,2022-23,5,4,4,5,3,3,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,good,average,moreCopiesRequired
64e5083c2e50abe298a9f56e,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f56f,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Teaching was really good and excellent.,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f577,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,None,Enterprise method has been understood,Nothing to specify,excellent,excellent,available
64e5083c2e50abe298a9f576,20CS330,Object Oriented Programming,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,Problem Solving,Electronics related topic (Amplifier),good,good,moreCopiesRequired
64e5083c2e50abe298a9f582,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,good understanding,Nothing,good,good,available
64e5083c2e50abe298a9f58c,20CS330,Object Oriented Programming,2022-23,1,2,3,4,4,4,NA,NA,appropriate,Nothing,Problem Solving,Commands,good,good,available
64e5083c2e50abe298a9f58d,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Need more materials,Problem Solving,There is no proper material for the whole course as a one book. Need to refer from various sources and books.,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f593,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Problem Solving,The boundary is vast,good,good,available
64e5083c2e50abe298a9f572,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Yet not,Problem Solving,Nothing,excellent,good,available
64e5083c2e50abe298a9f3a7,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f3ab,20CS330,Object Oriented Programming,2022-23,4,4,4,4,4,4,NA,NA,appropriate,None,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3b1,20CS330,Object Oriented Programming,2022-23,4,4,4,4,5,5,NA,NA,changesRequired,No,Problem Solving,Nothing,good,excellent,available
64e5083c2e50abe298a9f3b0,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Teaching was excellent but strict.,Problem Solving,Lab sessions were so strict,good,good,available
64e5083c2e50abe298a9f3b7,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nope,Enterprise method has been understood,Nope,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3bd,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Strategies has been clearly understood,More advance content required,excellent,excellent,available
64e5083c2e50abe298a9f3c1,20CS330,Object Oriented Programming,2022-23,NA,NA,1,4,NA,2,NA,NA,appropriate,Best experience,Enterprise method has been understood,Nill,excellent,excellent,available
64e5083c2e50abe298a9f3c5,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,Enterprise method has been understood,good,excellent,excellent,available
64e5083c2e50abe298a9f55d,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nothing,Enterprise method has been understood,-,excellent,excellent,available
64e5083c2e50abe298a9f561,20CS330,Object Oriented Programming,2022-23,5,4,3,2,1,NA,NA,NA,appropriate,Nothing,Problem Solving,-,good,excellent,available
64e5083c2e50abe298a9f562,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Enterprise method has been understood,No,excellent,good,available
64e5083c2e50abe298a9f564,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f56b,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No proper material available for the whole course.,Problem Solving,Lots of concepts,good,excellent,notAvailable
64e5083c2e50abe298a9f57f,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,More classes must be,good,good,available
64e5083c2e50abe298a9f583,20CS330,Object Oriented Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Nothing,Problem Solving,Not explained some topics detailed,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3aa,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f3ae,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Good,Enterprise method has been understood,Nope,good,good,available
64e5083c2e50abe298a9f3b9,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,Nothing,excellent,good,available
64e5083c2e50abe298a9f3bb,20CS330,Object Oriented Programming,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,available
64e5083c2e50abe298a9f567,20CS330,Object Oriented Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,available
64e5083c2e50abe298a9f573,20CS330,Object Oriented Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Nope it is super nice,Problem Solving,good,good,good,moreCopiesRequired
64e5083c2e50abe298a9f578,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Concepts were okay. But not enough time to try all the book back numericals,Problem Solving,Lots of concepts,good,good,available
64e5083c2e50abe298a9f57e,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f580,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,"The subject is vague and vast, I would suggest to pick another textbook for teaching reference part which are quite short ",Problem Solving,I am not much into the software part i.e.coding side. So the contents of the syllabus which involved software stuffs were quite difficult for me,good,good,available
64e5083c2e50abe298a9f584,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Superb,Enterprise method has been understood,No,excellent,excellent,available
64e5083c2e50abe298a9f58f,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Enterprise method has been understood,The boundary is vast,excellent,good,available
64e5083c2e50abe298a9f590,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Problem Solving,The boundary is vast,excellent,good,available
64e5083c2e50abe298a9f596,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Enterprise method has been understood,The boundary is vast,good,good,available
64e5083c2e50abe298a9f5d5,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,K,good understanding,Nothing to specify,,excellent,moreCopiesRequired
64e5083c2e50abe298a9f3b4,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3cb,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,Strategies has been clearly understood,The complexity of almost all the topics,good,good,moreCopiesRequired
64e5083c2e50abe298a9f3cc,20CS330,Object Oriented Programming,2022-23,4,4,4,4,4,4,NA,NA,changesRequired,Tutorails can b solved more,Problem Solving,good,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f55f,20CS330,Object Oriented Programming,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,None,Strategies has been clearly understood,Nothing to specify,excellent,excellent,available
64e5083c2e50abe298a9f575,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,5,NA,NA,notAppropriate,Nothing,good understanding,Nothing,good,good,available
64e5083c2e50abe298a9f587,20CS330,Object Oriented Programming,2022-23,5,5,5,4,5,4,NA,NA,appropriate,Nothing,Problem Solving,-,good,good,available
